Name,ori,intensity
cistrome_ets1_43097_seq563,o1,4330.54726368159
cistrome_ets1_43097_seq563,o1,4350.70454545455
cistrome_ets1_43097_seq563,o2,20693.7866666667
cistrome_ets1_43097_seq563,o2,15699.0217391304
cistrome_ets1_43097_seq563,o2,13480.0
cistrome_ets1_43097_seq5644,o1,512.153477218225
cistrome_ets1_43097_seq5644,o1,816.141176470588
cistrome_ets1_43097_seq5644,o1,662.779661016949
cistrome_ets1_43097_seq5644,o2,32809.6759776536
cistrome_ets1_43097_seq5644,o2,51812.8
cistrome_ets1_43097_seq5644,o2,26139.05
cistrome_ets1_43097_seq565,o1,9340.68732394366
cistrome_ets1_43097_seq565,o1,15274.5346534653
cistrome_ets1_43097_seq565,o1,16685.2716763006
cistrome_ets1_43097_seq565,o2,845.104761904762
cistrome_ets1_43097_seq565,o2,828.839237057221
cistrome_ets1_43097_seq565,o2,749.100257069409
cistrome_ets1_43097_seq5666,o1,8768.71578947368
cistrome_ets1_43097_seq5666,o1,9703.25885558583
cistrome_ets1_43097_seq5666,o1,12354.9447852761
cistrome_ets1_43097_seq5666,o2,1371.15457413249
cistrome_ets1_43097_seq5666,o2,2135.81231671554
cistrome_ets1_43097_seq5666,o2,2053.53846153846
cistrome_ets1_43097_seq5668,o1,12054.1176470588
cistrome_ets1_43097_seq5668,o1,12294.0310880829
cistrome_ets1_43097_seq5668,o1,9114.3137254902
cistrome_ets1_43097_seq5668,o2,7899.33727810651
cistrome_ets1_43097_seq5668,o2,9243.13375796178
cistrome_ets1_43097_seq5668,o2,5259.16709511568
cistrome_ets1_43097_seq5688,o1,585.65445026178
cistrome_ets1_43097_seq5688,o1,548.517647058824
cistrome_ets1_43097_seq5688,o1,511.481781376518
cistrome_ets1_43097_seq5688,o2,1058.9387755102
cistrome_ets1_43097_seq5688,o2,2992.22377622378
cistrome_ets1_43097_seq5688,o2,1359.24
cistrome_ets1_43097_seq5729,o1,733.144542772861
cistrome_ets1_43097_seq5729,o1,837.349693251534
cistrome_ets1_43097_seq5729,o1,714.285714285714
cistrome_ets1_43097_seq5729,o2,5133.76536312849
cistrome_ets1_43097_seq5729,o2,7864.19900497512
cistrome_ets1_43097_seq5729,o2,10109.2996845426
cistrome_ets1_43097_seq5748,o1,65741.7464788732
cistrome_ets1_43097_seq5748,o1,65302.830564784
cistrome_ets1_43097_seq5748,o1,40973.0582010582
cistrome_ets1_43097_seq5748,o2,9902.14193548387
cistrome_ets1_43097_seq5748,o2,7696.72
cistrome_ets1_43097_seq5748,o2,11101.7737003058
cistrome_ets1_43097_seq578,o1,113.02380952381
cistrome_ets1_43097_seq578,o1,128.880503144654
cistrome_ets1_43097_seq578,o1,107.925925925926
cistrome_ets1_43097_seq578,o2,99.0705394190871
cistrome_ets1_43097_seq578,o2,105.780051150895
cistrome_ets1_43097_seq578,o2,152.344827586207
cistrome_ets1_43097_seq579,o1,3252.69841269841
cistrome_ets1_43097_seq579,o1,3077.0843373494
cistrome_ets1_43097_seq579,o1,2010.38031319911
cistrome_ets1_43097_seq579,o2,6351.3216374269
cistrome_ets1_43097_seq579,o2,7055.5987460815
cistrome_ets1_43097_seq579,o2,6483.26213592233
cistrome_ets1_43097_seq5805,o1,422.745945945946
cistrome_ets1_43097_seq5805,o1,402.783561643836
cistrome_ets1_43097_seq5805,o1,487.835897435897
cistrome_ets1_43097_seq5805,o2,119.139534883721
cistrome_ets1_43097_seq5805,o2,149.989071038251
cistrome_ets1_43097_seq5805,o2,136.0
cistrome_ets1_43097_seq5829,o1,264.774869109948
cistrome_ets1_43097_seq5829,o1,372.313725490196
cistrome_ets1_43097_seq5829,o1,360.53164556962
cistrome_ets1_43097_seq5829,o2,333.668874172185
cistrome_ets1_43097_seq5829,o2,224.862745098039
cistrome_ets1_43097_seq5829,o2,260.561403508772
cistrome_ets1_43097_seq5833,o1,1444.40345821326
cistrome_ets1_43097_seq5833,o1,1149.15
cistrome_ets1_43097_seq5833,o1,1884.98013245033
cistrome_ets1_43097_seq5833,o2,127.683333333333
cistrome_ets1_43097_seq5833,o2,138.63687150838
cistrome_ets1_43097_seq5833,o2,143.023923444976
cistrome_ets1_43097_seq5841,o1,18612.0
cistrome_ets1_43097_seq5841,o1,43069.3157894737
cistrome_ets1_43097_seq5841,o1,24540.9458128079
cistrome_ets1_43097_seq5841,o2,3067.22
cistrome_ets1_43097_seq5841,o2,1836.97002724796
cistrome_ets1_43097_seq5841,o2,4851.68181818182
cistrome_ets1_43097_seq5854,o1,549.296089385475
cistrome_ets1_43097_seq5854,o1,347.076923076923
cistrome_ets1_43097_seq5854,o1,371.653179190751
cistrome_ets1_43097_seq5854,o2,16323.4810810811
cistrome_ets1_43097_seq5854,o2,7127.49618320611
cistrome_ets1_43097_seq5854,o2,10022.8056872038
cistrome_ets1_43097_seq5856,o1,233.259259259259
cistrome_ets1_43097_seq5856,o1,204.437158469945
cistrome_ets1_43097_seq5856,o1,236.140161725067
cistrome_ets1_43097_seq5856,o2,1328.60335195531
cistrome_ets1_43097_seq5856,o2,870.244343891403
cistrome_ets1_43097_seq5856,o2,901.190348525469
cistrome_ets1_43097_seq5857,o1,399.5
cistrome_ets1_43097_seq5857,o1,783.756756756757
cistrome_ets1_43097_seq5857,o1,459.876923076923
cistrome_ets1_43097_seq5857,o2,113.030674846626
cistrome_ets1_43097_seq5857,o2,92.0816326530612
cistrome_ets1_43097_seq5857,o2,111.654822335025
cistrome_ets1_43097_seq5858,o1,457.390243902439
cistrome_ets1_43097_seq5858,o1,388.745762711864
cistrome_ets1_43097_seq5858,o1,260.240740740741
cistrome_ets1_43097_seq5858,o2,6067.17159763314
cistrome_ets1_43097_seq5858,o2,3932.64459161148
cistrome_ets1_43097_seq5858,o2,4046.05490196078
cistrome_ets1_43097_seq5882,o1,139.515789473684
cistrome_ets1_43097_seq5882,o1,164.5
cistrome_ets1_43097_seq5882,o1,177.0
cistrome_ets1_43097_seq5882,o2,152.642201834862
cistrome_ets1_43097_seq5882,o2,199.75
cistrome_ets1_43097_seq5882,o2,145.051724137931
cistrome_ets1_43097_seq59,o1,160.398891966759
cistrome_ets1_43097_seq59,o1,182.197530864198
cistrome_ets1_43097_seq59,o1,198.162162162162
cistrome_ets1_43097_seq59,o2,281.310513447433
cistrome_ets1_43097_seq59,o2,354.011695906433
cistrome_ets1_43097_seq59,o2,397.106029106029
cistrome_ets1_43097_seq5909,o1,3661.50796460177
cistrome_ets1_43097_seq5909,o1,8084.92610837438
cistrome_ets1_43097_seq5909,o1,6205.64192139738
cistrome_ets1_43097_seq5909,o2,570.445714285714
cistrome_ets1_43097_seq5909,o2,752.0
cistrome_ets1_43097_seq5909,o2,616.409207161125
cistrome_ets1_43097_seq590_0,o1,218.802259887006
cistrome_ets1_43097_seq590_0,o1,105.211009174312
cistrome_ets1_43097_seq590_0,o1,132.872180451128
cistrome_ets1_43097_seq590_0,o2,234.4
cistrome_ets1_43097_seq590_0,o2,210.953488372093
cistrome_ets1_43097_seq590_0,o2,199.26267281106
cistrome_ets1_43097_seq590_1,o1,1248.14712643678
cistrome_ets1_43097_seq590_1,o1,1230.9197080292
cistrome_ets1_43097_seq590_1,o1,754.04347826087
cistrome_ets1_43097_seq590_1,o2,2294.15841584158
cistrome_ets1_43097_seq590_1,o2,3656.78431372549
cistrome_ets1_43097_seq590_1,o2,2136.11594202899
cistrome_ets1_43097_seq5967,o1,10574.7218934911
cistrome_ets1_43097_seq5967,o1,3476.70216962525
cistrome_ets1_43097_seq5967,o1,4233.26956521739
cistrome_ets1_43097_seq5967,o2,2428.6976744186
cistrome_ets1_43097_seq5967,o2,5481.93630573248
cistrome_ets1_43097_seq5967,o2,4791.93406593407
cistrome_ets1_43097_seq599,o1,1501.31428571429
cistrome_ets1_43097_seq599,o1,2508.7731092437
cistrome_ets1_43097_seq599,o1,2329.18120805369
cistrome_ets1_43097_seq599,o2,640.044943820225
cistrome_ets1_43097_seq599,o2,822.186666666667
cistrome_ets1_43097_seq599,o2,678.258620689655
cistrome_ets1_43097_seq6008,o1,20057.5111111111
cistrome_ets1_43097_seq6008,o1,27606.6589595376
cistrome_ets1_43097_seq6008,o1,16902.5925925926
cistrome_ets1_43097_seq6008,o2,7151.86976744186
cistrome_ets1_43097_seq6008,o2,4344.5191740413
cistrome_ets1_43097_seq6008,o2,5667.41666666667
cistrome_ets1_43097_seq6013,o1,7586.05405405406
cistrome_ets1_43097_seq6013,o1,5411.09046454768
cistrome_ets1_43097_seq6013,o1,6944.46625766871
cistrome_ets1_43097_seq6013,o2,1413.03225806452
cistrome_ets1_43097_seq6013,o2,981.980582524272
cistrome_ets1_43097_seq6013,o2,1333.00502512563
cistrome_ets1_43097_seq602,o1,7922.85714285714
cistrome_ets1_43097_seq602,o1,8936.0197044335
cistrome_ets1_43097_seq602,o1,7140.49417249417
cistrome_ets1_43097_seq602,o2,139.886255924171
cistrome_ets1_43097_seq602,o2,200.925
cistrome_ets1_43097_seq602,o2,189.202558635394
cistrome_ets1_43097_seq6027,o1,435.185185185185
cistrome_ets1_43097_seq6027,o1,190.812967581047
cistrome_ets1_43097_seq6027,o1,296.670520231214
cistrome_ets1_43097_seq6027,o2,4216.07407407407
cistrome_ets1_43097_seq6027,o2,4080.33519553073
cistrome_ets1_43097_seq6027,o2,4895.27741935484
cistrome_ets1_43097_seq6031,o1,38669.1208791209
cistrome_ets1_43097_seq6031,o1,37754.4950495049
cistrome_ets1_43097_seq6031,o1,23976.58
cistrome_ets1_43097_seq6031,o2,2347.18
cistrome_ets1_43097_seq6031,o2,3882.84090909091
cistrome_ets1_43097_seq6031,o2,2709.96112311015
cistrome_ets1_43097_seq6035,o1,99.3382716049383
cistrome_ets1_43097_seq6035,o1,107.428571428571
cistrome_ets1_43097_seq6035,o1,118.541871921182
cistrome_ets1_43097_seq6035,o2,411.597633136095
cistrome_ets1_43097_seq6035,o2,434.512968299712
cistrome_ets1_43097_seq6035,o2,329.330210772834
cistrome_ets1_43097_seq604,o1,574.301369863014
cistrome_ets1_43097_seq604,o1,707.627329192547
cistrome_ets1_43097_seq604,o1,670.023255813953
cistrome_ets1_43097_seq604,o2,8419.36599423631
cistrome_ets1_43097_seq604,o2,4480.5321888412
cistrome_ets1_43097_seq604,o2,4284.3216080402
cistrome_ets1_43097_seq605,o1,220.926553672316
cistrome_ets1_43097_seq605,o1,158.713567839196
cistrome_ets1_43097_seq605,o1,174.860215053763
cistrome_ets1_43097_seq605,o2,120.196721311475
cistrome_ets1_43097_seq605,o2,155.788161993769
cistrome_ets1_43097_seq605,o2,124.214285714286
cistrome_ets1_43097_seq608,o1,16644.1038961039
cistrome_ets1_43097_seq608,o1,6398.71428571429
cistrome_ets1_43097_seq608,o1,11782.5384615385
cistrome_ets1_43097_seq608,o2,2265.48895899054
cistrome_ets1_43097_seq608,o2,883.929824561404
cistrome_ets1_43097_seq608,o2,1149.28301886792
cistrome_ets1_43097_seq6088,o1,1332.75247524752
cistrome_ets1_43097_seq6088,o1,2237.77551020408
cistrome_ets1_43097_seq6088,o1,2444.0
cistrome_ets1_43097_seq6088,o2,92900.091954023
cistrome_ets1_43097_seq6088,o2,73971.0655737705
cistrome_ets1_43097_seq6088,o2,38664.0647773279
cistrome_ets1_43097_seq61,o1,637.198879551821
cistrome_ets1_43097_seq61,o1,742.939759036145
cistrome_ets1_43097_seq61,o1,425.831325301205
cistrome_ets1_43097_seq61,o2,452.953367875648
cistrome_ets1_43097_seq61,o2,526.619883040936
cistrome_ets1_43097_seq61,o2,508.261306532663
cistrome_ets1_43097_seq611,o1,15210.7838827839
cistrome_ets1_43097_seq611,o1,30881.1860465116
cistrome_ets1_43097_seq611,o1,23866.6
cistrome_ets1_43097_seq611,o2,752.0
cistrome_ets1_43097_seq611,o2,821.044247787611
cistrome_ets1_43097_seq611,o2,1253.33333333333
cistrome_ets1_43097_seq6126,o1,23393.7391304348
cistrome_ets1_43097_seq6126,o1,17459.871657754
cistrome_ets1_43097_seq6126,o1,18468.2352941176
cistrome_ets1_43097_seq6126,o2,1579.40106951872
cistrome_ets1_43097_seq6126,o2,1472.40336134454
cistrome_ets1_43097_seq6126,o2,3176.74698795181
cistrome_ets1_43097_seq6147,o1,4433.11888111888
cistrome_ets1_43097_seq6147,o1,3679.27683615819
cistrome_ets1_43097_seq6147,o1,4444.04819277108
cistrome_ets1_43097_seq6147,o2,18014.7624309392
cistrome_ets1_43097_seq6147,o2,12474.9885057471
cistrome_ets1_43097_seq6147,o2,13287.0408719346
cistrome_ets1_43097_seq6157,o1,4172.52571428571
cistrome_ets1_43097_seq6157,o1,2961.44761904762
cistrome_ets1_43097_seq6157,o1,2069.09302325581
cistrome_ets1_43097_seq6157,o2,203.326086956522
cistrome_ets1_43097_seq6157,o2,257.415384615385
cistrome_ets1_43097_seq6157,o2,188.0
cistrome_ets1_43097_seq616,o1,1361.34117647059
cistrome_ets1_43097_seq616,o1,1618.33918128655
cistrome_ets1_43097_seq616,o1,1023.25714285714
cistrome_ets1_43097_seq616,o2,1971.53926701571
cistrome_ets1_43097_seq616,o2,2475.61061946903
cistrome_ets1_43097_seq616,o2,2147.1834625323
cistrome_ets1_43097_seq6186,o1,5480.77551020408
cistrome_ets1_43097_seq6186,o1,5398.28571428571
cistrome_ets1_43097_seq6186,o1,5196.05940594059
cistrome_ets1_43097_seq6186,o2,182.0
cistrome_ets1_43097_seq6186,o2,251.087248322148
cistrome_ets1_43097_seq6186,o2,169.632183908046
cistrome_ets1_43097_seq62,o1,287.63133640553
cistrome_ets1_43097_seq62,o1,284.021505376344
cistrome_ets1_43097_seq62,o1,293.20207253886
cistrome_ets1_43097_seq62,o2,4181.76315789474
cistrome_ets1_43097_seq62,o2,2846.46601941748
cistrome_ets1_43097_seq62,o2,2754.15228426396
cistrome_ets1_43097_seq621,o1,25304.1545064378
cistrome_ets1_43097_seq621,o1,29893.5284552846
cistrome_ets1_43097_seq621,o1,33744.5388601036
cistrome_ets1_43097_seq621,o2,9870.89523809524
cistrome_ets1_43097_seq621,o2,11179.2857142857
cistrome_ets1_43097_seq621,o2,11461.935483871
cistrome_ets1_43097_seq6210,o1,198.509316770186
cistrome_ets1_43097_seq6210,o1,157.25786163522
cistrome_ets1_43097_seq6210,o1,175.312883435583
cistrome_ets1_43097_seq6210,o2,2151.43820224719
cistrome_ets1_43097_seq6210,o2,2234.78369905956
cistrome_ets1_43097_seq6210,o2,1776.41873278237
cistrome_ets1_43097_seq623,o1,19393.4028436019
cistrome_ets1_43097_seq623,o1,24329.0683229814
cistrome_ets1_43097_seq623,o1,23288.9548387097
cistrome_ets1_43097_seq623,o2,1918.5641025641
cistrome_ets1_43097_seq623,o2,1342.69486404834
cistrome_ets1_43097_seq623,o2,1386.36257309942
cistrome_ets1_43097_seq6238,o1,32518.303030303
cistrome_ets1_43097_seq6238,o1,36389.4104046243
cistrome_ets1_43097_seq6238,o1,21141.7142857143
cistrome_ets1_43097_seq6238,o2,695.79381443299
cistrome_ets1_43097_seq6238,o2,505.120879120879
cistrome_ets1_43097_seq6238,o2,1050.93167701863
cistrome_ets1_43097_seq624,o1,1088.55944055944
cistrome_ets1_43097_seq624,o1,1239.44910179641
cistrome_ets1_43097_seq624,o1,876.951219512195
cistrome_ets1_43097_seq624,o2,13635.1959798995
cistrome_ets1_43097_seq624,o2,24813.0158730159
cistrome_ets1_43097_seq624,o2,17617.7068965517
cistrome_ets1_43097_seq6250,o1,2946.05780346821
cistrome_ets1_43097_seq6250,o1,2221.27704485488
cistrome_ets1_43097_seq6250,o1,2824.24858757062
cistrome_ets1_43097_seq6250,o2,306.37037037037
cistrome_ets1_43097_seq6250,o2,338.4
cistrome_ets1_43097_seq6250,o2,343.492795389049
cistrome_ets1_43097_seq628,o1,1221.6701754386
cistrome_ets1_43097_seq628,o1,933.181347150259
cistrome_ets1_43097_seq628,o1,898.845771144279
cistrome_ets1_43097_seq628,o2,11616.6734693878
cistrome_ets1_43097_seq628,o2,12862.9135802469
cistrome_ets1_43097_seq628,o2,10971.7156398104
cistrome_ets1_43097_seq63,o1,1285.58823529412
cistrome_ets1_43097_seq63,o1,1663.51515151515
cistrome_ets1_43097_seq63,o1,1267.70276008493
cistrome_ets1_43097_seq63,o2,974.041152263374
cistrome_ets1_43097_seq63,o2,1156.01923076923
cistrome_ets1_43097_seq63,o2,630.683760683761
cistrome_ets1_43097_seq6304,o1,1041.15970515971
cistrome_ets1_43097_seq6304,o1,562.259259259259
cistrome_ets1_43097_seq6304,o1,436.85549132948
cistrome_ets1_43097_seq6304,o2,4922.97674418605
cistrome_ets1_43097_seq6304,o2,4296.84444444444
cistrome_ets1_43097_seq6304,o2,3228.73631840796
cistrome_ets1_43097_seq6305,o1,53227.2761904762
cistrome_ets1_43097_seq6305,o1,38107.7005347594
cistrome_ets1_43097_seq6305,o1,47026.3859649123
cistrome_ets1_43097_seq6305,o2,91728.1946902655
cistrome_ets1_43097_seq6305,o2,112757.648351648
cistrome_ets1_43097_seq6305,o2,182639.971223022
cistrome_ets1_43097_seq6318,o1,573.94708994709
cistrome_ets1_43097_seq6318,o1,615.901840490798
cistrome_ets1_43097_seq6318,o1,250.96018735363
cistrome_ets1_43097_seq6318,o2,12660.7213114754
cistrome_ets1_43097_seq6318,o2,12392.6346153846
cistrome_ets1_43097_seq6318,o2,18073.5857988166
cistrome_ets1_43097_seq632,o1,8584.66310160428
cistrome_ets1_43097_seq632,o1,9858.81518987342
cistrome_ets1_43097_seq632,o1,12932.4840764331
cistrome_ets1_43097_seq632,o2,188.501333333333
cistrome_ets1_43097_seq632,o2,183.442424242424
cistrome_ets1_43097_seq632,o2,231.54802259887
cistrome_ets1_43097_seq6353,o1,1637.56417910448
cistrome_ets1_43097_seq6353,o1,1098.1308411215
cistrome_ets1_43097_seq6353,o1,1444.93051359517
cistrome_ets1_43097_seq6353,o2,3948.0
cistrome_ets1_43097_seq6353,o2,7023.27450980392
cistrome_ets1_43097_seq6353,o2,6988.38478747204
cistrome_ets1_43097_seq636,o1,28750.1473684211
cistrome_ets1_43097_seq636,o1,39909.0823529412
cistrome_ets1_43097_seq636,o1,34035.393258427
cistrome_ets1_43097_seq636,o2,662.519230769231
cistrome_ets1_43097_seq636,o2,642.253807106599
cistrome_ets1_43097_seq636,o2,535.545945945946
cistrome_ets1_43097_seq637,o1,5699.11949685535
cistrome_ets1_43097_seq637,o1,4959.08457711443
cistrome_ets1_43097_seq637,o1,4063.76354679803
cistrome_ets1_43097_seq637,o2,707.35
cistrome_ets1_43097_seq637,o2,360.505494505495
cistrome_ets1_43097_seq637,o2,464.751269035533
cistrome_ets1_43097_seq6388,o1,3636.58895705521
cistrome_ets1_43097_seq6388,o1,3225.09523809524
cistrome_ets1_43097_seq6388,o1,7469.25153374233
cistrome_ets1_43097_seq6388,o2,6509.42942942943
cistrome_ets1_43097_seq6388,o2,6597.75555555555
cistrome_ets1_43097_seq6388,o2,6290.37837837838
cistrome_ets1_43097_seq638_0,o1,10189.793814433
cistrome_ets1_43097_seq638_0,o1,7734.75655430712
cistrome_ets1_43097_seq638_0,o1,13396.175
cistrome_ets1_43097_seq638_0,o2,1803.93063583815
cistrome_ets1_43097_seq638_0,o2,1984.15512465374
cistrome_ets1_43097_seq638_0,o2,2030.80213903743
cistrome_ets1_43097_seq638_1,o1,443.271565495208
cistrome_ets1_43097_seq638_1,o1,479.684848484849
cistrome_ets1_43097_seq638_1,o1,489.764102564103
cistrome_ets1_43097_seq638_1,o2,17120.0
cistrome_ets1_43097_seq638_1,o2,14138.6742857143
cistrome_ets1_43097_seq638_1,o2,8944.07185628742
cistrome_ets1_43097_seq64,o1,191.449541284404
cistrome_ets1_43097_seq64,o1,230.272189349112
cistrome_ets1_43097_seq64,o1,178.347188264059
cistrome_ets1_43097_seq64,o2,13768.0987654321
cistrome_ets1_43097_seq64,o2,6613.78801843318
cistrome_ets1_43097_seq64,o2,8514.97076023392
cistrome_ets1_43097_seq640,o1,27204.775
cistrome_ets1_43097_seq640,o1,19999.8534031414
cistrome_ets1_43097_seq640,o1,14841.8072289157
cistrome_ets1_43097_seq640,o2,1787.61142857143
cistrome_ets1_43097_seq640,o2,3002.14330218069
cistrome_ets1_43097_seq640,o2,2647.3918128655
cistrome_ets1_43097_seq645,o1,198.28855721393
cistrome_ets1_43097_seq645,o1,182.576923076923
cistrome_ets1_43097_seq645,o1,163.62962962963
cistrome_ets1_43097_seq645,o2,370.30303030303
cistrome_ets1_43097_seq645,o2,422.756476683938
cistrome_ets1_43097_seq645,o2,298.677419354839
cistrome_ets1_43097_seq65,o1,25525.1777777778
cistrome_ets1_43097_seq65,o1,13275.1020408163
cistrome_ets1_43097_seq65,o1,30986.4713375796
cistrome_ets1_43097_seq65,o2,1762.7055393586
cistrome_ets1_43097_seq65,o2,859.886363636364
cistrome_ets1_43097_seq65,o2,1701.4
cistrome_ets1_43097_seq6513,o1,5594.57718120805
cistrome_ets1_43097_seq6513,o1,6080.36956521739
cistrome_ets1_43097_seq6513,o1,4022.39572192513
cistrome_ets1_43097_seq6513,o2,9871.10588235294
cistrome_ets1_43097_seq6513,o2,9353.0
cistrome_ets1_43097_seq6513,o2,8266.23312883436
cistrome_ets1_43097_seq6536,o1,7586.84444444444
cistrome_ets1_43097_seq6536,o1,6798.80225988701
cistrome_ets1_43097_seq6536,o1,6654.025
cistrome_ets1_43097_seq6536,o2,377.047353760446
cistrome_ets1_43097_seq6536,o2,417.777777777778
cistrome_ets1_43097_seq6536,o2,355.422885572139
cistrome_ets1_43097_seq655,o1,33205.6516129032
cistrome_ets1_43097_seq655,o1,20717.816091954
cistrome_ets1_43097_seq655,o1,19950.2222222222
cistrome_ets1_43097_seq655,o2,6434.62790697674
cistrome_ets1_43097_seq655,o2,7329.21068249258
cistrome_ets1_43097_seq655,o2,5746.98342541437
cistrome_ets1_43097_seq6560,o1,11345.4726368159
cistrome_ets1_43097_seq6560,o1,13928.3987538941
cistrome_ets1_43097_seq6560,o1,11500.8405063291
cistrome_ets1_43097_seq6560,o2,12685.2861356932
cistrome_ets1_43097_seq6560,o2,11529.3262032086
cistrome_ets1_43097_seq6560,o2,15017.675
cistrome_ets1_43097_seq6567,o1,29418.1013824885
cistrome_ets1_43097_seq6567,o1,43779.6845425868
cistrome_ets1_43097_seq6567,o1,42011.1219512195
cistrome_ets1_43097_seq6567,o2,14033.2544378698
cistrome_ets1_43097_seq6567,o2,9936.40366972477
cistrome_ets1_43097_seq6567,o2,6076.82352941176
cistrome_ets1_43097_seq6568,o1,56363.4162162162
cistrome_ets1_43097_seq6568,o1,80753.7525773196
cistrome_ets1_43097_seq6568,o1,73994.0
cistrome_ets1_43097_seq6568,o2,3397.73033707865
cistrome_ets1_43097_seq6568,o2,2374.78606965174
cistrome_ets1_43097_seq6568,o2,1914.26168224299
cistrome_ets1_43097_seq6584,o1,474.03300330033
cistrome_ets1_43097_seq6584,o1,470.622516556291
cistrome_ets1_43097_seq6584,o1,438.666666666667
cistrome_ets1_43097_seq6584,o2,17306.4444444444
cistrome_ets1_43097_seq6584,o2,12363.3898305085
cistrome_ets1_43097_seq6584,o2,17516.8743169399
cistrome_ets1_43097_seq6588,o1,5392.91428571429
cistrome_ets1_43097_seq6588,o1,5007.93103448276
cistrome_ets1_43097_seq6588,o1,1932.0251572327
cistrome_ets1_43097_seq6588,o2,5349.55056179775
cistrome_ets1_43097_seq6588,o2,7991.20512820513
cistrome_ets1_43097_seq6588,o2,3794.57471264368
cistrome_ets1_43097_seq6594,o1,1990.38532110092
cistrome_ets1_43097_seq6594,o1,4457.59173126615
cistrome_ets1_43097_seq6594,o1,3982.57471264368
cistrome_ets1_43097_seq6594,o2,253.159090909091
cistrome_ets1_43097_seq6594,o2,241.575129533679
cistrome_ets1_43097_seq6594,o2,270.217270194986
cistrome_ets1_43097_seq6601,o1,179.141361256545
cistrome_ets1_43097_seq6601,o1,159.570731707317
cistrome_ets1_43097_seq6601,o1,101.039647577093
cistrome_ets1_43097_seq6601,o2,248.382687927107
cistrome_ets1_43097_seq6601,o2,288.422360248447
cistrome_ets1_43097_seq6601,o2,332.891719745223
cistrome_ets1_43097_seq6639,o1,1545.89415041783
cistrome_ets1_43097_seq6639,o1,1473.67741935484
cistrome_ets1_43097_seq6639,o1,1157.1724137931
cistrome_ets1_43097_seq6639,o2,1129.10914454277
cistrome_ets1_43097_seq6639,o2,1323.37254901961
cistrome_ets1_43097_seq6639,o2,1269.29192546584
cistrome_ets1_43097_seq6654,o1,10005.3186813187
cistrome_ets1_43097_seq6654,o1,10385.6630196937
cistrome_ets1_43097_seq6654,o1,12381.7292576419
cistrome_ets1_43097_seq6654,o2,341.415094339623
cistrome_ets1_43097_seq6654,o2,311.085201793722
cistrome_ets1_43097_seq6654,o2,371.7150997151
cistrome_ets1_43097_seq6656,o1,18702.0833333333
cistrome_ets1_43097_seq6656,o1,19473.2290502793
cistrome_ets1_43097_seq6656,o1,18338.1234567901
cistrome_ets1_43097_seq6656,o2,26070.0705882353
cistrome_ets1_43097_seq6656,o2,18185.4925373134
cistrome_ets1_43097_seq6656,o2,16868.1085972851
cistrome_ets1_43097_seq666,o1,345.774919614148
cistrome_ets1_43097_seq666,o1,475.529411764706
cistrome_ets1_43097_seq666,o1,411.754601226994
cistrome_ets1_43097_seq666,o2,588.046511627907
cistrome_ets1_43097_seq666,o2,463.907407407407
cistrome_ets1_43097_seq666,o2,428.957746478873
cistrome_ets1_43097_seq667,o1,2636.24858757062
cistrome_ets1_43097_seq667,o1,3579.78698224852
cistrome_ets1_43097_seq667,o1,3677.6049382716
cistrome_ets1_43097_seq667,o2,23438.4523809524
cistrome_ets1_43097_seq667,o2,35149.935483871
cistrome_ets1_43097_seq667,o2,22538.485013624
cistrome_ets1_43097_seq6671,o1,766.209302325581
cistrome_ets1_43097_seq6671,o1,664.438356164384
cistrome_ets1_43097_seq6671,o1,1079.65714285714
cistrome_ets1_43097_seq6671,o2,526.224299065421
cistrome_ets1_43097_seq6671,o2,728.14501510574
cistrome_ets1_43097_seq6671,o2,838.216560509554
cistrome_ets1_43097_seq669,o1,1146.67549668874
cistrome_ets1_43097_seq669,o1,1089.89189189189
cistrome_ets1_43097_seq669,o1,1427.06270627063
cistrome_ets1_43097_seq669,o2,13214.4772727273
cistrome_ets1_43097_seq669,o2,24123.1851851852
cistrome_ets1_43097_seq669,o2,28635.1851851852
cistrome_ets1_43097_seq670,o1,35127.6582914573
cistrome_ets1_43097_seq670,o1,53642.2432432432
cistrome_ets1_43097_seq670,o1,36962.1288981289
cistrome_ets1_43097_seq670,o2,20940.0750670241
cistrome_ets1_43097_seq670,o2,12962.9615384615
cistrome_ets1_43097_seq670,o2,18304.2681564246
cistrome_ets1_43097_seq671,o1,15249.5945945946
cistrome_ets1_43097_seq671,o1,10097.3265306122
cistrome_ets1_43097_seq671,o1,7414.55652173913
cistrome_ets1_43097_seq671,o2,432.644155844156
cistrome_ets1_43097_seq671,o2,526.649006622516
cistrome_ets1_43097_seq671,o2,497.250814332248
cistrome_ets1_43097_seq6736,o1,2020.78538812785
cistrome_ets1_43097_seq6736,o1,2719.36470588235
cistrome_ets1_43097_seq6736,o1,2992.91690544413
cistrome_ets1_43097_seq6736,o2,16521.5217391304
cistrome_ets1_43097_seq6736,o2,17358.3564356436
cistrome_ets1_43097_seq6736,o2,9993.50153846154
cistrome_ets1_43097_seq6744,o1,7112.0
cistrome_ets1_43097_seq6744,o1,5746.62686567164
cistrome_ets1_43097_seq6744,o1,4858.63979848867
cistrome_ets1_43097_seq6744,o2,621.063529411765
cistrome_ets1_43097_seq6744,o2,942.306748466258
cistrome_ets1_43097_seq6744,o2,796.803738317757
cistrome_ets1_43097_seq6747,o1,5720.57142857143
